utc_timestamp,actual,lstm_daily
2020-03-18 00:00:00+00:00,58.63249999999999,59.938683
2020-03-19 00:00:00+00:00,57.385375,58.948776
2020-03-20 00:00:00+00:00,56.547,56.8064
2020-03-21 00:00:00+00:00,50.609833333333334,48.74541
2020-03-22 00:00:00+00:00,47.23970833333333,46.50847
2020-03-23 00:00:00+00:00,56.15829166666666,58.414036
2020-03-24 00:00:00+00:00,56.68675,57.857986
2020-03-25 00:00:00+00:00,56.34525,58.05823
2020-03-26 00:00:00+00:00,55.91529166666666,56.917416
2020-03-27 00:00:00+00:00,54.138041666666666,55.66149
2020-03-28 00:00:00+00:00,47.547333333333334,47.423855
2020-03-29 00:00:00+00:00,47.51291666666666,44.029827
2020-03-30 00:00:00+00:00,55.98645833333334,57.107655
2020-03-31 00:00:00+00:00,55.86675,58.071716
2020-04-01 00:00:00+00:00,56.154583333333335,57.065567
2020-04-02 00:00:00+00:00,56.20941666666666,56.54048
2020-04-03 00:00:00+00:00,54.96879166666666,55.60996
2020-04-04 00:00:00+00:00,46.57675,47.038555
2020-04-05 00:00:00+00:00,44.154125,43.21862
2020-04-06 00:00:00+00:00,52.12683333333334,54.56899
2020-04-07 00:00:00+00:00,52.675375,55.968067
2020-04-08 00:00:00+00:00,51.69470833333334,55.009037
2020-04-09 00:00:00+00:00,50.350833333333334,53.02127
2020-04-10 00:00:00+00:00,41.90145833333334,51.46944
2020-04-11 00:00:00+00:00,42.38879166666666,42.906044
2020-04-12 00:00:00+00:00,39.338208333333334,40.624947
2020-04-13 00:00:00+00:00,41.39366666666666,48.271233
2020-04-14 00:00:00+00:00,50.16433333333334,49.2134
2020-04-15 00:00:00+00:00,51.401583333333335,52.691597
2020-04-16 00:00:00+00:00,51.71541666666666,52.05602
2020-04-17 00:00:00+00:00,51.067708333333336,51.48942
2020-04-18 00:00:00+00:00,44.162333333333336,45.74618
2020-04-19 00:00:00+00:00,42.00483333333334,41.45261
2020-04-20 00:00:00+00:00,52.17425,52.162716
